link,search,split,onbeforeunload,onload,onerror,onunload,onbeforeload,onmouseover,dispatchEvent,fireEvent,setAttribute,location,charAt,log,random,charCodeAt,decode,Quit,classid,classId,fromCharCode,concat,indexOf,substring,replace,addEventListener,attachEvent,createElement,getElementById,write,cookie,run,window,console,WScript,document,localStorage,eval,setTimeout,escape,unescape,parseInt,search,split,onbeforeunload,onload,onerror,onunload,onbeforeload,onmouseover,dispatchEvent,fireEvent,setAttribute,location,charAt,log,random,charCodeAt,decode,Quit,classid,classId,fromCharCode,concat,indexOf,substring,replace,addEventListener,attachEvent,createElement,getElementById,write,cookie,window,console,WScript,document,localStorage,eval,setTimeout,escape,unescape,parseInt,jq_addClass,jq_after,jq_append,jq_appendTo,jq_attr,jq_before,jq_html,jq_insertAfter,jq_insertBefore,jq_prepend,jq_prependTo,jq_prop,jq_replaceWith,jq_val,jq_wrap,jq_wrapAll,jq_wrapInner,jq_parseHTML,jq_$,jq_jQuery,jq_jQuery.globalEval,JqueryTotal,ExternalJs
http://spitwaterqld.com.au,18,416,0,1,0,0,0,0,13,1,62,0,80,65,62,99,2,0,0,0,35,226,314,115,500,42,16,140,40,21,12,0,0,0,0,0,0,4,92,19,7,175,18,416,0,1,0,0,0,0,13,1,62,0,80,65,62,99,2,0,0,0,35,226,314,115,500,42,16,140,40,21,12,0,0,0,0,0,4,92,19,7,175,265,10,92,43,201,8,83,4,33,10,6,9,4,97,13,3,1,0,708,115,4,1709,52
http://spk-bk.ru,9,61,0,0,0,0,0,0,0,0,5,0,5,5,17,46,0,0,0,0,9,18,31,4,59,6,1,14,3,1,0,1,0,0,0,0,0,1,4,0,2,19,9,61,0,0,0,0,0,0,0,0,5,0,5,5,17,46,0,0,0,0,9,18,31,4,59,6,1,14,3,1,0,0,0,0,0,0,1,4,0,2,19,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,18,4
http://spkoszewo.strefa.pl,1,143,0,2,0,0,0,0,7,6,54,0,43,125,23,44,30,0,0,0,10,78,146,49,211,99,22,122,19,21,3,4,0,0,0,0,0,7,76,1,1,73,1,143,0,2,0,0,0,0,7,6,54,0,43,125,23,44,30,0,0,0,10,78,146,49,211,99,22,122,19,21,3,0,0,0,0,0,7,76,1,1,73,26,1,16,2,28,0,8,0,24,0,0,2,1,4,39,3,1,2,26,42,2,227,32
http://sp-moto.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://spmoya-semya.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://spookmedia.nl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://sport.gov.mo,17,321,0,4,0,0,0,0,17,2,116,0,66,17,70,45,2,0,0,0,17,100,284,106,258,134,27,107,35,5,0,0,0,0,0,0,0,5,74,5,10,229,17,321,0,4,0,0,0,0,17,2,116,0,66,17,70,45,2,0,0,0,17,100,284,106,258,134,27,107,35,5,0,0,0,0,0,0,5,74,5,10,229,184,3,57,39,132,4,29,2,39,3,6,2,9,31,3,7,3,0,60,3,4,620,25
http://sport-bike.pl,2,210,0,3,0,0,0,0,2,17,46,0,55,8,23,26,18,0,0,0,16,85,252,107,335,54,19,110,19,10,7,6,0,0,0,0,0,4,79,5,1,98,2,210,0,3,0,0,0,0,2,17,46,0,55,8,23,26,18,0,0,0,16,85,252,107,335,54,19,110,19,10,7,0,0,0,0,0,4,79,5,1,98,192,2,58,133,250,0,54,5,28,4,5,27,2,125,9,5,1,2,45,0,2,949,10
http://sportkras.ru,3,73,0,1,0,0,0,0,0,1,10,0,29,2,4,2,0,0,0,0,1,23,70,40,67,5,5,25,7,1,0,2,0,0,0,0,0,1,20,1,1,101,3,73,0,1,0,0,0,0,0,1,10,0,29,2,4,2,0,0,0,0,1,23,70,40,67,5,5,25,7,1,0,0,0,0,0,0,1,20,1,1,101,138,3,17,26,73,2,15,1,13,2,3,2,3,26,3,3,1,1,12,57,2,403,2
http://sportpferde-weihmayer.homepage.t-online.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://sportsfoliorewards.com,0,76,0,0,0,0,0,0,1,0,19,0,34,14,9,11,0,0,0,0,6,46,76,22,98,26,1,165,27,4,0,1,0,0,0,0,0,0,27,1,0,31,0,76,0,0,0,0,0,0,1,0,19,0,34,14,9,11,0,0,0,0,6,46,76,22,98,26,1,165,27,4,0,0,0,0,0,0,0,27,1,0,31,0,0,5,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,4,0,0,18,3
http://sportsonline.gr,3,217,0,3,0,0,0,0,7,0,86,0,69,63,58,22,0,0,0,0,8,44,261,62,241,58,12,100,45,34,0,2,0,0,0,0,0,1,141,1,1,139,3,217,0,3,0,0,0,0,7,0,86,0,69,63,58,22,0,0,0,0,8,44,261,62,241,58,12,100,45,34,0,0,0,0,0,0,1,141,1,1,139,175,6,39,15,150,4,54,0,25,8,3,5,5,40,6,3,1,3,59,714,2,1317,17
http://spraguesnursery.com,4,158,0,0,0,0,0,0,7,0,62,0,52,19,13,51,7,0,0,0,25,109,223,60,206,97,11,67,46,6,8,2,0,0,0,0,0,6,101,8,18,51,4,158,0,0,0,0,0,0,7,0,62,0,52,19,13,51,7,0,0,0,25,109,223,60,206,97,11,67,46,6,8,0,0,0,0,0,6,101,8,18,51,170,6,55,12,470,1,45,6,26,8,3,11,7,25,0,4,1,2,190,30,2,1074,19
http://spraszyn.home.pl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://springboardnc.org,2,15,0,0,0,0,0,0,0,0,13,0,1,0,2,0,0,0,0,0,2,6,21,0,46,7,1,20,7,1,0,14,0,0,0,0,0,0,18,0,0,2,2,15,0,0,0,0,0,0,0,0,13,0,1,0,2,0,0,0,0,0,2,6,21,0,46,7,1,20,7,1,0,0,0,0,0,0,0,18,0,0,2,29,0,7,17,18,0,18,1,4,0,0,4,1,8,0,3,2,2,0,0,2,116,3
http://spruielldrilling.com,1,87,0,0,0,0,0,0,5,2,25,0,6,35,10,6,0,0,0,0,7,47,93,2,105,36,1,345,41,1,0,2,0,0,0,0,0,3,48,0,2,22,1,87,0,0,0,0,0,0,5,2,25,0,6,35,10,6,0,0,0,0,7,47,93,2,105,36,1,345,41,1,0,0,0,0,0,0,3,48,0,2,22,6,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,26,39
http://sqbdfyy.com,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
http://srcc.co.th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://src-coaching.fr,5,109,0,3,0,0,0,0,2,1,59,0,23,3,9,6,0,0,0,0,4,19,91,26,139,37,12,80,8,2,0,0,0,0,0,0,0,0,63,2,0,47,5,109,0,3,0,0,0,0,2,1,59,0,23,3,9,6,0,0,0,0,4,19,91,26,139,37,12,80,8,2,0,0,0,0,0,0,0,63,2,0,47,110,11,78,17,148,5,14,4,17,7,3,11,4,24,4,3,5,1,105,56,2,629,5
http://srisaioilfield.com,0,57,0,1,0,0,0,0,39,0,72,0,13,11,5,1,0,0,0,0,6,25,103,23,101,127,9,85,16,1,0,2,0,0,0,0,0,3,100,0,0,58,0,57,0,1,0,0,0,0,39,0,72,0,13,11,5,1,0,0,0,0,6,25,103,23,101,127,9,85,16,1,0,0,0,0,0,0,3,100,0,0,58,122,2,17,17,80,0,14,4,24,3,6,4,3,12,0,3,1,4,312,8,2,638,15
http://srisaranankara.sch.lk,10,46,0,1,0,0,0,0,0,106,36,0,14,5,8,2,4,0,0,0,3,17,81,10,124,10,7,62,17,4,0,4,0,0,0,0,0,2,22,2,0,11,10,46,0,1,0,0,0,0,0,106,36,0,14,5,8,2,4,0,0,0,3,17,81,10,124,10,7,62,17,4,0,0,0,0,0,0,2,22,2,0,11,66,3,68,9,116,3,4,2,9,5,0,4,1,6,4,3,5,3,0,6,2,319,0
http://srithepgroup.com,0,17,0,1,0,0,0,0,0,0,17,0,5,1,3,0,0,0,0,0,2,7,16,0,50,8,8,38,6,1,0,2,0,0,0,0,0,0,13,2,0,4,0,17,0,1,0,0,0,0,0,0,17,0,5,1,3,0,0,0,0,0,2,7,16,0,50,8,8,38,6,1,0,0,0,0,0,0,0,13,2,0,4,30,0,6,5,41,0,3,2,6,0,0,7,1,4,0,3,1,3,22,1,2,137,1
http://srsdcollege.co.in,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,5,1,0,0,0,0,0,0,0,0,0,3,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,5,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
http://srtoys.com,3,22,0,1,0,0,0,0,0,0,21,0,5,2,7,1,0,0,0,0,3,13,26,0,49,11,7,39,5,1,0,2,0,0,0,0,0,0,25,0,0,10,3,22,0,1,0,0,0,0,0,0,21,0,5,2,7,1,0,0,0,0,3,13,26,0,49,11,7,39,5,1,0,0,0,0,0,0,0,25,0,0,10,17,1,17,2,63,1,5,0,5,0,0,4,1,4,1,3,1,3,22,35,2,187,9
http://srxrun.nobody.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://sscsci.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://ssivendorinformation.com,7,168,0,1,0,0,0,0,48,0,69,0,34,24,43,32,2,0,0,0,22,36,196,56,289,38,21,90,17,3,3,2,0,0,0,0,0,4,122,3,0,91,7,168,0,1,0,0,0,0,48,0,69,0,34,24,43,32,2,0,0,0,22,36,196,56,289,38,21,90,17,3,3,0,0,0,0,0,4,122,3,0,91,219,19,51,29,292,1,29,9,21,7,7,38,7,123,3,9,1,3,124,767,3,1762,46
http://sspbadecz.ugu.pl,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,5,1,0,0,0,0,0,0,0,0,0,3,1,1,0,1,36,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0,0,0,0,0,2,47,36,13,1,1,5,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3
http://stabilewinn.com,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,3,1,1,4,0,0,0,0,0,0,0,0,0,1,4,1,1,3,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,4,3,1,1,4,0,0,0,0,0,0,0,0,1,4,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://stacon.eu,2,192,0,1,0,0,0,0,51,0,67,0,66,14,39,24,0,0,0,0,18,36,235,61,264,55,20,77,17,2,0,3,0,0,0,0,0,5,81,2,2,65,2,192,0,1,0,0,0,0,51,0,67,0,66,14,39,24,0,0,0,0,18,36,235,61,264,55,20,77,17,2,0,0,0,0,0,0,5,81,2,2,65,169,8,68,29,255,1,24,5,17,6,5,42,3,35,8,4,2,3,283,179,2,1148,31
http://stadiumcrossing.com,24,589,0,5,0,0,0,0,27,0,156,0,161,50,119,109,2,0,0,0,49,239,533,152,501,254,36,208,50,15,2,4,0,0,0,0,0,14,257,4,18,394,24,589,0,5,0,0,0,0,27,0,156,0,161,50,119,109,2,0,0,0,49,239,533,152,501,254,36,208,50,15,2,0,0,0,0,0,14,257,4,18,394,586,25,200,98,550,11,111,9,53,21,13,39,11,100,22,8,13,2,350,345,3,2570,85
http://stadiumwebshop.com,6,223,0,0,0,0,0,0,4,0,34,0,61,16,66,55,2,0,0,0,20,131,222,75,275,48,12,93,16,14,0,5,0,0,0,0,0,3,100,3,1,112,6,223,0,0,0,0,0,0,4,0,34,0,61,16,66,55,2,0,0,0,20,131,222,75,275,48,12,93,16,14,0,0,0,0,0,0,3,100,3,1,112,116,7,88,10,99,4,44,3,22,1,6,7,4,12,7,5,2,2,216,1,2,658,14
http://staffsolut.nichost.ru,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://stage1.afghancuisine.com.au,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://staging.santana.eu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://stainlessengineeringintl.com,0,70,0,0,0,0,0,0,0,0,30,0,8,28,10,2,0,0,0,0,0,46,101,36,108,44,0,27,54,5,0,0,0,0,0,0,0,0,23,0,0,45,0,70,0,0,0,0,0,0,0,0,30,0,8,28,10,2,0,0,0,0,0,46,101,36,108,44,0,27,54,5,0,0,0,0,0,0,0,23,0,0,45,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5
http://standardfederalproperties.com,0,21,0,0,0,0,0,0,1,0,9,0,5,0,3,44,0,0,0,0,0,37,27,7,10,29,2,33,29,2,0,0,0,0,0,0,0,0,1,4,1,17,0,21,0,0,0,0,0,0,1,0,9,0,5,0,3,44,0,0,0,0,0,37,27,7,10,29,2,33,29,2,0,0,0,0,0,0,0,1,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3
http://standartsro.ru,25,218,0,1,0,0,0,0,1,0,70,0,74,27,38,50,5,0,0,0,19,111,243,25,375,82,21,106,22,2,0,7,0,0,0,0,0,3,113,2,1,58,25,218,0,1,0,0,0,0,1,0,70,0,74,27,38,50,5,0,0,0,19,111,243,25,375,82,21,106,22,2,0,0,0,0,0,0,3,113,2,1,58,46,1,25,8,52,1,11,0,31,0,2,9,3,14,1,8,3,6,43,1,5,270,16
http://stankostroy.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://stannscollegehyd.com,3,173,0,1,0,0,0,0,1,0,56,0,77,7,15,11,0,0,0,0,14,46,182,43,205,22,9,63,42,2,0,4,0,0,0,0,0,2,63,2,0,124,3,173,0,1,0,0,0,0,1,0,56,0,77,7,15,11,0,0,0,0,14,46,182,43,205,22,9,63,42,2,0,0,0,0,0,0,2,63,2,0,124,220,3,49,50,225,3,40,6,20,4,3,28,6,86,6,7,3,4,432,120,4,1319,30
http://starbizz.de,0,18,0,1,0,0,0,0,0,0,14,0,4,0,2,0,2,0,0,0,2,6,15,0,41,5,5,35,5,1,7,2,0,0,0,0,0,0,10,0,0,14,0,18,0,1,0,0,0,0,0,0,14,0,4,0,2,0,2,0,0,0,2,6,15,0,41,5,5,35,5,1,7,0,0,0,0,0,0,10,0,0,14,4,1,6,3,9,0,3,0,5,1,0,2,1,4,0,3,1,2,69,0,2,116,5
http://starburywang.com,0,22,0,1,0,0,0,0,0,1,9,0,3,0,2,0,0,0,0,0,0,4,17,2,47,4,4,24,9,1,0,0,0,0,0,0,0,0,8,1,1,5,0,22,0,1,0,0,0,0,0,1,9,0,3,0,2,0,0,0,0,0,0,4,17,2,47,4,4,24,9,1,0,0,0,0,0,0,0,8,1,1,5,1,1,7,1,3,1,5,0,8,0,0,2,2,6,0,3,1,0,9,0,2,52,0
http://starmeup.fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://starovencleaning.co.uk,0,13,0,2,0,0,0,0,18,0,23,0,0,9,0,1,0,0,0,0,0,0,45,10,28,9,6,6,27,0,0,0,0,0,0,0,0,0,24,10,2,1,0,13,0,2,0,0,0,0,18,0,23,0,0,9,0,1,0,0,0,0,0,0,45,10,28,9,6,6,27,0,0,0,0,0,0,0,0,24,10,2,1,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,19,3
http://starproje.com,1,21,0,0,0,0,0,0,1,1,8,0,9,2,3,9,0,0,0,0,12,5,38,3,18,50,3,16,8,0,0,0,0,0,0,0,0,5,45,0,0,52,1,21,0,0,0,0,0,0,1,1,8,0,9,2,3,9,0,0,0,0,12,5,38,3,18,50,3,16,8,0,0,0,0,0,0,0,5,45,0,0,52,26,0,3,13,38,0,7,1,3,1,1,3,1,0,1,0,0,0,27,0,0,125,9
http://starsrv.com,3,115,0,1,0,0,0,0,0,1,18,0,20,0,19,11,0,0,0,0,6,6,118,61,127,14,8,33,35,8,0,0,0,0,0,0,0,1,34,8,0,20,3,115,0,1,0,0,0,0,0,1,18,0,20,0,19,11,0,0,0,0,6,6,118,61,127,14,8,33,35,8,0,0,0,0,0,0,1,34,8,0,20,7,0,7,1,4,1,6,0,13,0,0,0,2,6,0,3,1,0,18,7,2,78,7
http://staryspichrz.pl,0,17,0,1,0,0,0,0,1,0,21,0,7,3,3,1,0,0,0,0,3,16,33,1,48,15,10,41,6,1,0,2,0,0,0,0,0,0,23,0,0,13,0,17,0,1,0,0,0,0,1,0,21,0,7,3,3,1,0,0,0,0,3,16,33,1,48,15,10,41,6,1,0,0,0,0,0,0,0,23,0,0,13,29,2,14,3,41,1,6,0,5,1,0,5,1,4,4,6,1,3,32,11,2,171,0
http://statelesspeopleinbangladesh.net,0,70,0,0,0,0,0,0,0,0,30,0,8,28,10,2,0,0,0,0,0,46,101,36,108,44,0,27,54,5,0,0,0,0,0,0,0,0,23,0,0,45,0,70,0,0,0,0,0,0,0,0,30,0,8,28,10,2,0,0,0,0,0,46,101,36,108,44,0,27,54,5,0,0,0,0,0,0,0,23,0,0,45,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5
http://stateoforigin.com.au,2,142,0,1,0,0,0,0,3,0,50,0,55,32,24,8,0,0,0,0,9,32,187,39,176,79,18,65,24,3,1,4,0,0,0,0,0,5,89,0,4,91,2,142,0,1,0,0,0,0,3,0,50,0,55,32,24,8,0,0,0,0,9,32,187,39,176,79,18,65,24,3,1,0,0,0,0,0,5,89,0,4,91,158,7,78,26,145,3,27,2,13,13,3,16,8,36,5,3,1,3,398,214,2,1161,5
http://static.indirveoyna.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://statikwerk.de,2,79,0,1,0,0,0,0,25,0,117,0,6,14,10,11,1,0,0,0,7,29,119,18,150,40,5,59,51,1,0,4,0,0,0,0,0,0,43,4,3,30,2,79,0,1,0,0,0,0,25,0,117,0,6,14,10,11,1,0,0,0,7,29,119,18,150,40,5,59,51,1,0,0,0,0,0,0,0,43,4,3,30,53,3,57,9,135,3,10,2,10,5,0,7,16,4,4,3,5,3,14,2,2,347,3
http://stav-reporter.ru,8,183,0,1,0,0,0,0,1,363,69,0,40,5,23,54,8,0,0,0,13,59,169,47,312,26,20,100,40,7,0,17,0,0,0,0,0,15,77,17,7,115,8,183,0,1,0,0,0,0,1,363,69,0,40,5,23,54,8,0,0,0,13,59,169,47,312,26,20,100,40,7,0,0,0,0,0,0,15,77,17,7,115,209,0,49,22,62,1,7,14,90,1,1,6,3,5,8,3,2,1,103,0,2,589,15
http://staygray.com,32,248,0,2,0,0,0,0,4,117,69,0,43,16,29,16,5,0,0,0,8,37,282,64,288,53,14,101,41,4,0,7,0,0,0,0,0,5,103,3,1,65,32,248,0,2,0,0,0,0,4,117,69,0,43,16,29,16,5,0,0,0,8,37,282,64,288,53,14,101,41,4,0,0,0,0,0,0,5,103,3,1,65,123,1,51,12,119,1,6,2,16,0,1,9,1,6,0,3,1,3,212,6,2,575,7
http://stazilivio.it,0,11,0,0,0,0,0,0,0,0,14,0,1,1,7,1,0,0,0,0,2,7,28,9,40,8,3,23,5,0,0,3,0,0,0,0,0,1,9,0,0,2,0,11,0,0,0,0,0,0,0,0,14,0,1,1,7,1,0,0,0,0,2,7,28,9,40,8,3,23,5,0,0,0,0,0,0,0,1,9,0,0,2,3,0,5,0,7,0,2,0,5,0,0,3,1,4,0,2,1,2,7,0,2,44,0
http://stcpmc.org,4,241,0,1,0,0,0,0,65,0,82,0,88,36,42,49,0,0,0,0,25,60,232,116,319,100,27,92,37,8,0,2,0,0,0,0,0,2,71,4,12,104,4,241,0,1,0,0,0,0,65,0,82,0,88,36,42,49,0,0,0,0,25,60,232,116,319,100,27,92,37,8,0,0,0,0,0,0,2,71,4,12,104,57,0,27,4,36,1,18,1,23,1,1,3,3,10,0,3,1,2,9,2,2,204,18
http://steamcommuniity.hop.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://steamingaudio.myzen.co.uk,1,19,0,0,0,0,0,0,0,0,0,0,1,2,11,1,0,0,0,0,0,0,20,27,25,9,2,1,6,0,0,0,0,0,0,0,0,0,0,8,2,21,1,19,0,0,0,0,0,0,0,0,0,0,1,2,11,1,0,0,0,0,0,0,20,27,25,9,2,1,6,0,0,0,0,0,0,0,0,0,8,2,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://steam-keys.ezar.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://stegia.com,31,333,0,1,0,0,0,0,4,1,76,0,54,14,31,26,0,0,0,0,14,39,329,100,358,64,16,97,34,2,0,2,0,0,0,0,0,6,110,1,1,96,31,333,0,1,0,0,0,0,4,1,76,0,54,14,31,26,0,0,0,0,14,39,329,100,358,64,16,97,34,2,0,0,0,0,0,0,6,110,1,1,96,146,5,71,31,197,0,54,6,22,5,2,49,6,80,1,3,2,3,19,184,2,888,8
http://stegnjaic.50webs.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
